_id,employee_ID,acl,employee_compensation.acl,employee_compensation.salary,employee_compensation.stock_award,employee_compensation.programs.acl,employee_compensation.programs.401K_contrib,employee_compensation.programs.health_plan,employee_compensation.programs.spp,employee_grade,team,age,first_name,last_name,gender,phone,address
59d288690e3733b153a93b94,dd0a6983-31e5-4915-b2bb-df98237902fa,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",141284,1318,"[""Finance"",""Executive""]",0.07,false,0.09,2,Green,47,Jones,Hoover,male,+1 (960) 522-2961,"701 Emerald Street, Lloyd, Mississippi, 95422"
59d288690e3733b153a93ba1,6cff75f9-1056-4781-9c8e-20453311bf80,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",148268,4859,"[""Finance"",""Executive""]",0.02,false,0.06,1,Red,60,Vinson,Atkins,male,+1 (854) 512-3719,"691 Holly Street, Nescatunga, Palau, 44630"
59d288690e3733b153a93bd4,22313e37-7fa9-4d1c-b08e-7a5811f97824,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",117887,4690,"[""Finance"",""Executive""]",0.12,false,0.07,3,Yellow,63,Gilmore,Mullins,male,+1 (874) 486-2535,"516 Brigham Street, Elliston, Wisconsin, 11811"
59d288690e3733b153a93be7,bf2b1ff5-ae6d-4d75-9782-1f848b6f20b9,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",149793,3280,"[""Finance"",""Executive""]",0.24,false,0.05,1,Indigo,46,Beard,Sykes,male,+1 (966) 467-3486,"811 Grafton Street, Dahlen, South Carolina, 80821"
59d288690e3733b153a93c0e,4e65168c-3b35-44f4-83a5-477849deabbe,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",139191,2182,"[""Finance"",""Executive""]",0.17,true,0.02,2,Blue,34,Rowe,Church,male,+1 (923) 570-2723,"869 Preston Court, Fulford, Wisconsin, 24194"
59d288690e3733b153a93c1b,ced65434-5bc7-4fc1-876b-b6bb96a81ea3,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",138671,4845,"[""Finance"",""Executive""]",0.1,true,0.07,3,Red,59,Patrice,Frost,female,+1 (861) 400-3229,"224 Monument Walk, Shawmut, Delaware, 03862"
59d288690e3733b153a93c2a,db8a6006-fc9f-427a-bd8d-1bdaa792fb01,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",124705,2754,"[""Finance"",""Executive""]",0.16,true,0.06,3,Violet,19,Hull,Lopez,male,+1 (872) 575-2265,"853 Arlington Place, Trexlertown, Nebraska, 30659"
59d288690e3733b153a93b7f,61d6230a-03a6-4b62-a066-df09ced9bb79,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",158083,1081,"[""Finance"",""Executive""]",0.22,true,0.08,3,Yellow,22,Tammy,Bentley,female,+1 (870) 438-2240,"312 Marconi Place, Faywood, Connecticut, 79363"
59d288690e3733b153a93b80,65a2801c-203c-4eb3-a72f-2f942197d774,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",150891,2307,"[""Finance"",""Executive""]",0.16,false,0.04,1,Yellow,44,Rivas,Stone,male,+1 (845) 588-3862,"503 Harway Avenue, Macdona, Michigan, 86781"
59d288690e3733b153a93b89,da964d51-ad54-4cfe-9c19-630674976d48,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",156000,3374,"[""Finance"",""Executive""]",0.03,false,0.05,2,Green,52,Annabelle,Ford,female,+1 (838) 406-2679,"265 Dahill Road, Cuylerville, Kansas, 77862"
59d288690e3733b153a93bb4,de971da6-4b67-4705-a977-1ba06912d412,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",108640,3043,"[""Finance"",""Executive""]",0.18,true,0.1,1,Green,63,Turner,Davidson,male,+1 (981) 419-2916,"198 Caton Place, Sylvanite, Iowa, 70049"
59d288690e3733b153a93bb8,683da265-3b65-4983-84fe-6b556d2f382e,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",113697,3953,"[""Finance"",""Executive""]",0.17,true,0.05,1,Yellow,21,Orr,Burris,male,+1 (991) 486-3539,"428 Flatlands Avenue, Tuskahoma, Kentucky, 66666"
59d288690e3733b153a93bba,fb501fa1-ea27-4a66-bf58-28e4a921967b,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",118625,2316,"[""Finance"",""Executive""]",0.13,true,0.01,1,Violet,32,Payne,Caldwell,male,+1 (990) 486-2851,"318 Wyckoff Street, Sutton, Michigan, 11304"
59d288690e3733b153a93bce,2b260fcc-b8a7-4c83-92dc-787cbd243039,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",125478,4212,"[""Finance"",""Executive""]",0.03,false,0.05,1,Yellow,31,Watkins,Giles,male,+1 (951) 599-2326,"735 Roebling Street, Greenwich, South Dakota, 41550"
59d288690e3733b153a93bf0,cf6c6811-e602-46f2-8b88-c55fd6c03518,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",130445,2083,"[""Finance"",""Executive""]",0.15,false,0.03,3,Red,55,Hunter,Mooney,male,+1 (995) 598-3650,"307 Front Street, Rote, Nebraska, 33125"
59d288690e3733b153a93bff,425d26e0-7ee8-413c-9a6b-a384cc813e0c,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",100325,4725,"[""Finance"",""Executive""]",0.09,true,0,3,Orange,21,Key,Sellers,male,+1 (887) 463-3219,"605 Ralph Avenue, Chapin, Louisiana, 82984"
59d288690e3733b153a93c2c,331c38c6-c17e-4e06-b691-26f8a214ebbd,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",133683,4453,"[""Finance"",""Executive""]",0.05,false,0.06,1,Violet,35,Loretta,William,female,+1 (993) 472-2751,"129 Highland Boulevard, Jessie, Kentucky, 11093"
59d288690e3733b153a93b7b,75b78207-7fd2-4b65-a11c-bfc88db30507,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",124856,1176,"[""Finance"",""Executive""]",0.01,false,0.07,1,Orange,35,Langley,Hale,male,+1 (845) 527-2808,"379 Franklin Street, Matthews, Arkansas, 75896"
59d288690e3733b153a93b93,b07fce7b-1bc4-443c-86fb-b028ef7e0eb5,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",106483,4187,"[""Finance"",""Executive""]",0.11,false,0.08,3,Red,63,Joann,Mccormick,female,+1 (807) 525-3386,"123 Bergen Court, Lodoga, Virginia, 56841"
59d288690e3733b153a93b9d,1786c5d5-e170-4e04-80a3-cc173ce4ee3d,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",118586,3297,"[""Finance"",""Executive""]",0.24,true,0.01,2,Blue,26,Lancaster,Cochran,male,+1 (844) 564-2077,"135 Lamont Court, Orin, Montana, 85914"
59d288690e3733b153a93ba2,b122e9f0-cc1d-4b3f-a94c-79d866194998,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",138903,3233,"[""Finance"",""Executive""]",0.14,true,0.03,2,Orange,46,Valdez,Peck,male,+1 (845) 484-3258,"428 Locust Street, Groveville, Minnesota, 66531"
59d288690e3733b153a93bb9,3f4bafe9-c9c7-4a6e-88b5-72b747d9db0e,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",141086,4831,"[""Finance"",""Executive""]",0.04,false,0.05,2,Indigo,46,Hawkins,Marquez,male,+1 (870) 481-3400,"733 Fiske Place, Kerby, Connecticut, 37613"
59d288690e3733b153a93bc8,97758024-2b2b-4fef-80bc-b83280420fbb,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",152105,4488,"[""Finance"",""Executive""]",0.11,false,0.03,2,Red,22,Duffy,Howard,male,+1 (826) 428-3875,"776 Victor Road, Cumminsville, Virgin Islands, 70818"
59d288690e3733b153a93bcb,47cfb869-a1e1-44a1-b0bf-539da6e1fefa,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",114821,3910,"[""Finance"",""Executive""]",0.05,true,0.05,3,Violet,54,Blankenship,Mayer,male,+1 (801) 403-3817,"729 Overbaugh Place, Lutsen, Indiana, 34188"
59d288690e3733b153a93bd5,3ffe749f-1790-482f-a964-4c2a87a6e11a,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",150950,4420,"[""Finance"",""Executive""]",0.24,true,0.02,1,Green,30,Battle,Kim,male,+1 (868) 510-3867,"585 Banner Avenue, Ribera, New Hampshire, 48476"
59d288690e3733b153a93bd6,daea43df-a26b-4a8d-ab5c-f5e1328f9481,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",152391,2164,"[""Finance"",""Executive""]",0.14,false,0.07,3,Violet,38,Shanna,Johnson,female,+1 (895) 552-2394,"222 Glenmore Avenue, Temperanceville, Montana, 52114"
59d288690e3733b153a93bdf,2749a6b6-9ae8-40d6-a925-a6763afa14e3,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",109514,1555,"[""Finance"",""Executive""]",0.04,false,0.08,3,Violet,64,Cecile,Norris,female,+1 (981) 594-2730,"146 Dorchester Road, Wacissa, Oregon, 32502"
59d288690e3733b153a93bf4,42a7b933-3c3f-4d3b-b34c-bf7b358a534d,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",102292,2022,"[""Finance"",""Executive""]",0.17,true,0,2,Violet,63,Maryellen,Blake,female,+1 (922) 481-2807,"398 Johnson Avenue, Rehrersburg, Michigan, 55797"
59d288690e3733b153a93b97,cb3d7527-5fde-4f2e-8000-5f5d299b76c0,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",119614,3961,"[""Finance"",""Executive""]",0.05,true,0.1,3,Yellow,50,Gates,Collins,male,+1 (845) 568-2167,"612 Brightwater Avenue, Babb, Washington, 69290"
59d288690e3733b153a93b99,ff2171a7-ca1a-4344-9971-e035380ce0d3,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",116729,1287,"[""Finance"",""Executive""]",0.13,true,0.01,3,Red,19,Rosalyn,Moran,female,+1 (860) 463-3721,"445 Beayer Place, Bloomington, Wisconsin, 62390"
59d288690e3733b153a93ba8,46542340-24dd-4192-a132-84a3500628f6,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",115401,1039,"[""Finance"",""Executive""]",0.07,true,0.01,1,Orange,64,Vera,Lowery,female,+1 (842) 503-3361,"313 Lancaster Avenue, Frystown, Wyoming, 67377"
59d288690e3733b153a93bac,7cf0e171-0a88-4eea-bd6a-9fc31ec57833,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",126220,2898,"[""Finance"",""Executive""]",0.19,false,0.06,2,Indigo,49,Hughes,Barron,male,+1 (921) 552-3980,"567 Clark Street, Swartzville, South Carolina, 46703"
59d288690e3733b153a93bb6,66cded4b-b00a-479f-a847-008678a63aac,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",102108,4979,"[""Finance"",""Executive""]",0.18,true,0.08,3,Orange,19,Hickman,Parker,male,+1 (800) 465-3381,"239 Noel Avenue, Lacomb, Arizona, 92885"
59d288690e3733b153a93bb7,162e8ee2-3db1-4bac-9d8a-0ebb55024082,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",150642,1141,"[""Finance"",""Executive""]",0.1,false,0.06,3,Violet,26,Chen,Dunlap,male,+1 (833) 421-2868,"773 Empire Boulevard, Trail, Nebraska, 15056"
59d288690e3733b153a93bcf,66b4695f-e141-4007-b866-005bce424faa,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",116847,1042,"[""Finance"",""Executive""]",0.09,true,0.05,3,Orange,48,Ina,Livingston,female,+1 (866) 585-3013,"182 Holmes Lane, Bellfountain, Puerto Rico, 16030"
59d288690e3733b153a93bda,7c89e1e2-1479-4c7f-898f-c49d5e7d234a,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",156872,3681,"[""Finance"",""Executive""]",0.02,true,0.01,3,Indigo,47,Emma,Gentry,female,+1 (859) 495-2170,"323 Berriman Street, Silkworth, Maine, 75184"
59d288690e3733b153a93bde,41662b12-ba46-4ac2-a853-417c97592009,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",108657,1157,"[""Finance"",""Executive""]",0.15,true,0,1,Blue,29,Medina,Sweet,male,+1 (957) 447-3894,"865 Wilson Avenue, Vivian, Wyoming, 91058"
59d288690e3733b153a93be0,aaafbe6b-5a10-447b-9582-ef186628421a,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",118824,2066,"[""Finance"",""Executive""]",0.24,false,0.06,3,Red,32,Merrill,Montgomery,male,+1 (876) 464-3506,"768 Branton Street, Corriganville, Utah, 66693"
59d288690e3733b153a93bfc,6cc29a88-25ff-4585-a4b6-5da5427bb255,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",118149,4159,"[""Finance"",""Executive""]",0,false,0.07,2,Yellow,42,Gutierrez,Kline,male,+1 (888) 589-3709,"753 Montana Place, Williston, Alabama, 34395"
59d288690e3733b153a93c0d,187841b0-f7c3-4088-b297-0dee61ef716f,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",116422,4812,"[""Finance"",""Executive""]",0.24,true,0,3,Indigo,48,Head,Trevino,male,+1 (887) 589-2182,"119 Hubbard Street, Sperryville, Idaho, 56734"
59d288690e3733b153a93c28,2a121fca-2860-4128-8aea-b57505b22054,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",123124,1703,"[""Finance"",""Executive""]",0.04,false,0.03,3,Orange,33,Burks,Ramirez,male,+1 (817) 597-3007,"297 Navy Street, Boyd, West Virginia, 98170"
59d288690e3733b153a93c2b,9aedb87a-39b3-4993-b5dc-7d1ddc1604e3,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",123857,3208,"[""Finance"",""Executive""]",0.1,true,0.08,3,Indigo,41,Nola,Jensen,female,+1 (956) 597-3135,"469 Balfour Place, Navarre, Arizona, 46755"
59d288690e3733b153a93b8a,4369805a-fea5-403b-9880-4d840df03468,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",138406,1408,"[""Finance"",""Executive""]",0.06,false,0.06,2,Violet,40,Sexton,Schultz,male,+1 (901) 548-3722,"442 Oak Street, Mahtowa, California, 76737"
59d288690e3733b153a93b8c,ff131cda-ebbe-406b-8be9-cb8ca6df4cf1,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",150718,2149,"[""Finance"",""Executive""]",0.1,true,0.02,1,Yellow,55,Julianne,Benton,female,+1 (916) 475-2688,"651 Gates Avenue, Stollings, Louisiana, 00683"
59d288690e3733b153a93b91,47c040b5-ddd6-4dc6-8f1e-40d9dc1a1c73,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",131923,2547,"[""Finance"",""Executive""]",0.05,false,0.06,1,Violet,20,Lynn,Kennedy,female,+1 (994) 550-3282,"308 Dumont Avenue, Westphalia, Indiana, 27913"
59d288690e3733b153a93bbb,e0b24854-04da-44e2-b27c-c312f7a3aca0,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",137135,4697,"[""Finance"",""Executive""]",0.1,true,0.08,3,Orange,61,Alice,Mays,female,+1 (931) 458-2855,"557 Debevoise Avenue, Maybell, Georgia, 20977"
59d288690e3733b153a93bc2,ac0b00d8-c826-4fc9-aeb2-c3400312d9ff,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",110120,3103,"[""Finance"",""Executive""]",0.2,false,0.05,2,Yellow,61,Gross,Curtis,male,+1 (937) 593-2590,"830 Kaufman Place, Kennedyville, Alabama, 61658"
59d288690e3733b153a93bdb,265f36d1-2fd6-4a96-b480-70f7b555d1ae,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",126383,1377,"[""Finance"",""Executive""]",0.07,false,0.02,1,Indigo,21,Neva,Mullen,female,+1 (809) 482-2141,"244 Beekman Place, Clay, American Samoa, 58787"
59d288690e3733b153a93be6,7f75e49c-648c-497f-8754-2758b07702e7,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",134340,3927,"[""Finance"",""Executive""]",0.06,false,0.02,3,Yellow,28,Ingrid,Jones,female,+1 (801) 593-3962,"374 Graham Avenue, Caroleen, Colorado, 87180"
59d288690e3733b153a93bfa,c8a6988e-1af7-4cc0-b8dd-f017527c4a66,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",103665,1639,"[""Finance"",""Executive""]",0.21,true,0,1,Orange,60,Evangeline,Patel,female,+1 (924) 488-2471,"706 Kosciusko Street, Kohatk, Maryland, 91229"
59d288690e3733b153a93c29,8230752b-4d88-49fc-a029-1191d6b74f4f,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",152817,3276,"[""Finance"",""Executive""]",0.22,true,0.05,2,Orange,19,Fitzpatrick,Strickland,male,+1 (945) 572-2475,"451 Hancock Street, Watrous, Arkansas, 18133"
59d288690e3733b153a93b82,96c83548-c819-490e-b2e8-41b2dbbb77ab,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",100701,4265,"[""Finance"",""Executive""]",0.02,false,0.03,2,Indigo,43,Myra,Flores,female,+1 (914) 462-3612,"657 Borinquen Pl, Bagtown, Oklahoma, 31408"
59d288690e3733b153a93b9c,a03f049b-5b58-4801-a108-bf04a850209a,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",142330,3210,"[""Finance"",""Executive""]",0.01,true,0.04,2,Red,25,Aguirre,Dixon,male,+1 (951) 446-3477,"355 Montieth Street, Evergreen, New Hampshire, 83968"
59d288690e3733b153a93b9e,f95ae9a5-c31d-4d9c-9169-c675b0a656a7,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",117887,4880,"[""Finance"",""Executive""]",0,false,0,3,Orange,30,Mann,Little,male,+1 (864) 523-2649,"979 Cedar Street, Emison, North Dakota, 42171"
59d288690e3733b153a93ba0,f6fbecc5-8367-4144-98ad-4a2f44120def,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",144764,3639,"[""Finance"",""Executive""]",0.18,true,0.06,1,Yellow,55,Quinn,Burke,male,+1 (933) 465-2601,"367 Woodbine Street, Bartley, Oregon, 00512"
59d288690e3733b153a93ba5,77368471-4847-4e20-900c-13194bcab4ee,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",133696,2714,"[""Finance"",""Executive""]",0.04,true,0.09,2,Blue,36,Hilda,Mcmillan,female,+1 (870) 426-2845,"658 Kane Place, Allendale, New Jersey, 94344"
59d288690e3733b153a93ba9,3ffadead-623c-4a81-8fff-8879d99d1037,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",114782,4067,"[""Finance"",""Executive""]",0,false,0.08,1,Red,64,Veronica,Mercado,female,+1 (899) 584-2454,"473 Hastings Street, Gloucester, Delaware, 86188"
59d288690e3733b153a93bbe,c170cfb9-6da0-487f-97f8-435b01087936,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",100679,2677,"[""Finance"",""Executive""]",0.03,false,0.06,2,Orange,55,Cynthia,Bryan,female,+1 (967) 420-3797,"262 Stuyvesant Avenue, Brenton, Oklahoma, 44862"
59d288690e3733b153a93bca,7e412019-b23c-4124-80fd-cdfe6158e8f8,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",112894,1359,"[""Finance"",""Executive""]",0,true,0.1,1,Blue,22,Mindy,Griffin,female,+1 (831) 549-3799,"369 Hart Street, Haena, Pennsylvania, 65410"
59d288690e3733b153a93bdc,7d7e8820-c3a1-4677-b388-14a8d5c4521e,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",127700,3820,"[""Finance"",""Executive""]",0.01,true,0.1,1,Red,31,Olson,Hall,male,+1 (991) 438-2213,"765 Hall Street, Hegins, Hawaii, 21858"
59d288690e3733b153a93be1,12bb09bb-302e-4126-b07d-d582923fb35a,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",140504,2259,"[""Finance"",""Executive""]",0.01,false,0.04,3,Indigo,24,Karin,Horne,female,+1 (880) 551-3223,"593 Guernsey Street, Gambrills, Vermont, 99351"
59d288690e3733b153a93bf7,842b6a32-fa86-4063-a1b1-cd832da1b42c,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",144073,4678,"[""Finance"",""Executive""]",0.18,true,0.01,2,Blue,20,Sheree,Castro,female,+1 (999) 566-2675,"304 Vanderveer Place, Morningside, Oklahoma, 39129"
59d288690e3733b153a93c04,b0718e7b-9dcd-4299-9987-e24ffe006091,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",123486,4773,"[""Finance"",""Executive""]",0.14,false,0.06,1,Red,22,Sondra,Ray,female,+1 (904) 427-2233,"443 Gatling Place, Robbins, Pennsylvania, 15161"
59d288690e3733b153a93c05,9176553c-c67f-4c81-b777-f66fa58e114a,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",131638,3930,"[""Finance"",""Executive""]",0.25,false,0.02,2,Red,30,Rosales,Wheeler,male,+1 (824) 493-2972,"355 Bedford Place, Ona, Indiana, 68863"
59d288690e3733b153a93c10,68de3b41-25f4-4131-85e0-7e77c809a0b9,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",117345,4234,"[""Finance"",""Executive""]",0.2,false,0.08,2,Yellow,56,Ericka,Vance,female,+1 (880) 591-2141,"937 Willow Place, Nipinnawasee, New Hampshire, 07777"
59d288690e3733b153a93c25,5094e149-ef1d-47c6-b060-e6d657e7f66d,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",101044,3785,"[""Finance"",""Executive""]",0,false,0.03,1,Yellow,38,Estelle,Chan,female,+1 (996) 492-3114,"430 Sheffield Avenue, Vale, Guam, 33936"
59d288690e3733b153a93c2d,5ef543e5-eec0-4133-9fc5-f60df086954d,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",117077,3080,"[""Finance"",""Executive""]",0.05,false,0.04,2,Yellow,46,Leticia,Hensley,female,+1 (914) 497-3296,"822 Centre Street, Ferney, Connecticut, 82798"
59d288690e3733b153a93c2e,baddefc6-b951-4127-92a2-93781486c88c,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",103273,3905,"[""Finance"",""Executive""]",0.03,false,0.09,2,Blue,30,Delaney,Skinner,male,+1 (937) 574-2508,"815 Truxton Street, Sterling, Michigan, 26573"
59d288690e3733b153a93ba6,ff6a96c3-5776-4850-87c3-a75ea525b533,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",104834,3337,"[""Finance"",""Executive""]",0.19,false,0.07,1,Violet,49,Joanna,Ewing,female,+1 (948) 431-3932,"472 Hendrickson Place, Fannett, Maine, 87573"
59d288690e3733b153a93baf,a50398e8-fd0a-42d9-a5f8-e9fd954ea2b9,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",128362,4328,"[""Finance"",""Executive""]",0.06,true,0.06,1,Green,39,Albert,Everett,male,+1 (895) 539-3183,"616 Olive Street, Como, Massachusetts, 75802"
59d288690e3733b153a93bbf,dc362474-99d4-4c08-ab13-97c874d8f5ef,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",107877,4982,"[""Finance"",""Executive""]",0.06,false,0.06,3,Indigo,43,Dominguez,Baird,male,+1 (958) 576-2312,"118 Polhemus Place, Wildwood, Tennessee, 73635"
59d288690e3733b153a93bc4,528be77e-e595-4923-b93a-5c713c2f93d7,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",151189,1440,"[""Finance"",""Executive""]",0.24,true,0.04,1,Yellow,36,Mendoza,Berg,male,+1 (939) 492-2431,"404 Osborn Street, Dennard, California, 28880"
59d288690e3733b153a93bc9,d3e1d814-8fe2-4b8d-b378-fe326959dd80,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",119262,4056,"[""Finance"",""Executive""]",0.24,false,0,1,Red,41,Woods,King,male,+1 (862) 451-3056,"483 Arlington Avenue, Nord, Marshall Islands, 52389"
59d288690e3733b153a93bd3,712f29fe-d9ca-4e07-98d1-1c571d892624,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",130162,1928,"[""Finance"",""Executive""]",0.21,false,0.03,2,Orange,57,Maritza,Knox,female,+1 (994) 531-3704,"885 Powell Street, Craig, Idaho, 45659"
59d288690e3733b153a93bd7,847fca4a-45f6-4c98-a7c8-e3e1b346e259,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",149187,1679,"[""Finance"",""Executive""]",0.24,true,0.04,3,Red,61,Howard,Burt,male,+1 (845) 408-2709,"888 Kay Court, Orason, Florida, 77026"
59d288690e3733b153a93be8,e3f6955a-141d-4bf0-b0a7-33d523091152,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",133244,3300,"[""Finance"",""Executive""]",0.06,false,0.03,3,Green,32,Brittany,Boyd,female,+1 (883) 498-2575,"300 Virginia Place, Riegelwood, Northern Mariana Islands, 78409"
59d288690e3733b153a93bef,7df0e7ac-b4d5-47bc-a375-cc495fc58de1,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",119078,2391,"[""Finance"",""Executive""]",0.16,false,0.06,1,Blue,31,Vasquez,Cleveland,male,+1 (874) 416-2062,"628 Boerum Place, Century, Arkansas, 58535"
59d288690e3733b153a93bf6,27be380b-efa1-4585-9df7-ed8cfaa3f8de,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",126840,1487,"[""Finance"",""Executive""]",0.14,false,0,3,Green,60,Daugherty,Logan,male,+1 (818) 548-3426,"393 Wilson Street, Elrama, Texas, 21048"
59d288690e3733b153a93c12,8d251c16-c73f-4847-93c4-070a75ecee3c,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",115533,3730,"[""Finance"",""Executive""]",0.18,true,0.01,3,Violet,23,Carr,Cash,male,+1 (966) 455-2281,"855 Driggs Avenue, Vernon, North Dakota, 54952"
